ID;Kname;Kstrasse;KPlz;Kort;Ktyp;Kgruppe;Kart;Latitude;Longitude
10099544;Hit 001-A;OPPELNER STR. 128;53119;BONN;SB WARENHAUS;LEH;Outlet;50.7505217;7.0459442
10099565;Hit 004-B;DRACHENBURGSTR. 15;53179;BONN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.6666585;7.1776578
10099589;Hit 005-B;NEUER MARKT 1;53340;MECKENHEIM;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.6252192;7.038205
10100246;Rewe Center GmbH &;MECHERNICHER WEG;53894;MECHERNICH;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.608818;6.6523803
10101253;Hit 027-C;WILHELMSTR. 50-52;53474;BAD NEUENAHR-AHRWEILER;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.5459312;7.1101093
10101259;Hit 091-B;ROITZHEIMER STR. 117;53879;EUSKIRCHEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.6523965;6.8017599
10106203;Toom VM 043;SCHUMACHER STR. 3-11;53332;BORNHEIM;SB WARENHAUS;LEH;Outlet;50.7578369;7.0073573
10099259;Julius Graf OHG;FRANKENSTR. 26;97616;SALZ;GH OHNE BESUCHSKUNDEN;Übrige;Lager / GH;50.3070317;10.1983255
10099524;E Center Forchheim;HAFENSTR. 2;91301;FORCHHEIM;SB WARENHAUS;LEH;Outlet;49.7067604;11.0601975
10099892;E Center Bestenheid;SUDETENSTR. 8;97877;WERTHEIM;GROSSE VM 1500 - 4999 QM;LEH;Outlet;49.78369;9.49099
10100081;E Center Anger;MICHAEL-VOGEL-STR. 1 A;91052;ERLANGEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;49.5901684;10.9992357
10100223;Edeka C&C Grosshandel GmbH;OUADENAARDER STR. 7;96450;COBURG;CASH & CARRY;Cash&Carry;Outlet;50.2904351;10.9815746
10101035;Rewe Center Zwingel;AM MUEHLBERG 28;91085;WEISENDORF;KLEINE VM 800 - 1499 QM;LEH;Outlet;49.625746;10.8372594
10102733;Kaufland 2400-W3;GOETHESTR. 4;92237;SULZBACH-ROSENBERG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;49.4965878;11.7447841
10103414;E Marktkauf Nuernberg;DOMBUEHLER STR. 9;90449;NUERNBERG;SB WARENHAUS;LEH;Outlet;49.4215054;11.0306998
10104625;Real,- 83055;RESIDENZSTR. 2-4;91522;ANSBACH;SB WARENHAUS;LEH;Outlet;49.3075388;10.568817
10106173;Kaufland 2600-N4;SCHAUMBERGSTR. 15;95032;HOF / SAALE;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.2856504;11.9229049
10106271;Kaufland 4960-N4;HANS-BOECKLER-STR. 19;95032;HOF / SAALE;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.3074639;11.917
10107021;Rewe GV-Service GmbH;ESBACHGRABEN 1;95463;BINDLACH;GV FACHGROSSHANDEL;LEH;Lager / GH;49.97586;11.61912
10107633;Kaufland 6760-N2;DR.-HANS-KUENZEL-STR. 1-7;95119;NAILA;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.3235747;11.7057924
10107835;Kaufland 7760-W4;EICHSTAETTER STR. 29;91781;WEISSENBURG;SB WARENHAUS;LEH;Outlet;49.027554;10.98491
10107837;Kaufland 7750-W4;ESPENPARK 30;90559;BURGTHANN;SB WARENHAUS;LEH;Outlet;49.316819;11.3404302
10114436;Real,- 83769;WEISSENBRUNNER STR. 20 A;96317;KRONACH;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.2266004;11.3177944
10121549;Real,- 83738;DREILINGER STR. 1;92318;NEUMARKT;GROSSE VM 1500 - 4999 QM;LEH;Outlet;49.2742045;11.4668024
10106687;Kaufland DLZ Moeckmuehl;HABICHTSHOEFE 1;74219;MOECKMUEHL;LEBENSMITTEL GH;LEH;Lager / GH;49.2959302;9.3722763
10099423;Schlecker Discount;AM VARRENBRUCH 2;29690;SCHWARMSTEDT;DISCOUNTER-GH;Discounter;Lager / GH;52.6827519;9.628896
10099650;Max Luening GmbH & Co. KG;DIESELSTR. 11;33449;LANGENBERG;LEBENSMITTEL GH;LEH;Lager / GH;51.75101;8.32633
10099202;Metro Cash & Carry BKZ 0106;HEIFERSKAMP 32-36;45475;MUELHEIM AN DER RUHR;CASH & CARRY;Cash&Carry;Outlet;51.4596086;6.8821668
10099242;Metro  Cash & Carry  BKZ 0168;PARKSTR. 200;47829;KREFELD;CASH & CARRY;Cash&Carry;Outlet;51.3754405;6.6353184
10099290;Real,- 87362;GRONAUER STR. 21;46414;RHEDE;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.8506948;6.6965665
10105777;Kaufland 4930-N4;CONCORDIASTR. 32;46049;OBERHAUSEN;SB WARENHAUS;LEH;Outlet;51.4743006;6.8425443
10105817;Kaufland 4940-N3;WIDUMER TOR 1;44575;CASTROP-RAUXEL;SB WARENHAUS;LEH;Outlet;51.5485793;7.3067607
10136917;Kaufland 1650-S:N3 / T:N2;KURT-SCHUMACHER-STR. 3;45699;HERTEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.5943676;7.1364721
10164951;Kaufland 7570-N4;GERTRUDISPLATZ;44866;BOCHUM-WATTENSCHEID;SB WARENHAUS;LEH;Outlet;51.4823986;7.1314003
10099956;Real,- 86624;HAUPTSTR. 278;41236;MOENCHENGLADBACH;SB WARENHAUS;LEH;Outlet;51.1691414;6.4567028
10099961;Real,- 86587;FRIEDRICHSTR. 150;40217;DUESSELDORF;SB WARENHAUS;LEH;Outlet;51.2090989;6.7770792
10107621;Kaufland 6670-N4;PROFESSOR-NEYSES-PLATZ 5;40476;DUESSELDORF;SB WARENHAUS;LEH;Outlet;51.2503602;6.7908824
10100391;Real,- 86310;GREMBERGER STR. 200;51105;KOELN;SB WARENHAUS;LEH;Outlet;50.9257932;7.0072843
10105622;Real,- 86116;STIXCHESSTR. 123;51377;LEVERKUSEN;SB WARENHAUS;LEH;Outlet;51.02683;7.0148281
10099321;Real,- 87294;KABELER STR. 25;58099;HAGEN;SB WARENHAUS;LEH;Outlet;51.4084945;7.4751384
10100137;Toom VM 071;ALTENAER STR. 72;58507;LUEDENSCHEID;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.2259559;7.6342934
10100142;Hit 115-C;PETER-DASSIS-RING 2;57482;WENDEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.9715895;7.8729229
10100158;Toom VM 080;HAGENER STR. 220;58285;GEVELSBERG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.3283024;7.3670117
10100833;Toom VM 704;DAMMWEG/QUENGELSTRASSE 1;57610;ALTENKIRCHEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.6880078;7.6448725
10101307;Hit 116-C;KROTTORFER STR. 2;57258;FREUDENBERG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.8979857;7.8761857
10101517;Hit 114-C;GARTENSTR. 8;57368;LENNESTADT;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.10638;8.07448
10102325;Fegro/Selgros SB-Handelshof;PAPIERFABRIK 5;57072;SIEGEN;CASH & CARRY;Cash&Carry;Outlet;50.8712;8.0085501
10105740;Real,- 86154;EISERFELDER STR. 170;57072;SIEGEN;SB WARENHAUS;LEH;Outlet;50.8575084;8.0099203
10106218;Hit 067-C;GLATZER STR. 1;58511;LUEDENSCHEID;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.2286128;7.6521127
10108348;Hit 064-C;POSTSTR. 6;57392;SCHMALLENBERG;SB WARENHAUS;LEH;Outlet;51.152499;8.280602
10156437;Real,- 86258;VOLLBRINKSTR. 9;58135;HAGEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.34548;7.42414
10159972;Hit 106-A;BAHNHOFSTR. 8;57319;BAD BERLEBURG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.053817;8.394271
10099204;Real,- 83472;KARL-VON-LINDE-STR. 6;95447;BAYREUTH;SB WARENHAUS;LEH;Outlet;49.9318155;11.5602255
10099510;Real,- 83239;ALBERT-RUCKDESCHEL-STRASSE;95326;KULMBACH;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.1125832;11.4526752
10099513;Real,- 83246;RIEDINGERSTR. 21;95448;BAYREUTH;SB WARENHAUS;LEH;Outlet;49.9604802;11.6031537
10099963;Kaufland 4360-W4;WEIHERSTRASSE;95448;BAYREUTH;SB WARENHAUS;LEH;Outlet;49.9622115;11.5994051
10100367;Toom VM 003;FELDSTR. 46;63110;RODGAU;SB WARENHAUS;LEH;Outlet;50.0026863;8.8844212
10105757;Toom VM 040;ODENWALDRING;63069;OFFENBACH AM MAIN;SB WARENHAUS;LEH;Outlet;50.0892698;8.7603392
10106017;Hit 074-B;SPRENDLINGER LANDSTR. 140;63069;OFFENBACH AM MAIN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.0879163;8.7505113
10103750;Norma GmbH & Co. KG;DAIMLERSTR. 23-27;50170;KERPEN;DISCOUNTER-GH;Discounter;Lager / GH;50.8953805;6.6655454
10099282;Real,- 87188;RIEMKER STR. 13;44809;BOCHUM;SB WARENHAUS;LEH;Outlet;51.5067632;7.1930598
10100289;Real,- 86204;HAUPTSTR. 212;44892;BOCHUM;SB WARENHAUS;LEH;Outlet;51.4715696;7.3235949
10156434;Real,- 86137;HEIMBRUEGGE 8-7;44359;DORTMUND;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.5691339;7.3815734
10099367;Ratio Einkaufszentrum;KURT-SCHUMACHER-DAMM 52;49078;OSNABRUECK;SB WARENHAUS;LEH;Outlet;52.2657198;8.0067905
10099405;Ratio Einkaufszentrum;LODDENHEIDE 2;48155;MUENSTER;SB WARENHAUS;LEH;Outlet;51.94132;7.6466899
10100173;Real,- 86679;AUF DEM QUELLBERG 16;48249;DUELMEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.8427418;7.2947175
10100209;E Marktkauf Osnabrueck;IBURGER STR. 229;49082;OSNABRUECK;SB WARENHAUS;LEH;Outlet;52.2466933;8.0636109
10101101;E Marktkauf Melle;GARTENSTRASSE;49324;MELLE;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.198047;8.3291471
10104336;Hit 046-C;SPLIETERSTR. 23;48231;WARENDORF;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.94704;8.00006
10108655;Ratio Einkaufszentrum;ROXELER STR. 420;48161;MUENSTER;SB WARENHAUS;LEH;Outlet;51.9569523;7.5684794
10121555;Real,- 86854;KATTHAGEN 6-8;48282;EMSDETTEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.1739227;7.5310792
10193678;E Marktkauf Nordhorn;STADTRING 60;48529;NORDHORN;SB WARENHAUS;LEH;Outlet;52.4384471;7.0663635
10099233;Metro  Cash & Carry  BKZ 0113;DIESELSTR. 15;42389;WUPPERTAL;CASH & CARRY;Cash&Carry;Outlet;51.2804578;7.2669667
10099492;Ratio C & C Grossmarkt;DANIEL-GOLDBACH-STR. 23;40880;RATINGEN;CASH & CARRY;Cash&Carry;Outlet;51.3031749;6.8243915
10100265;Real,- 86180;KANALSTR. 51-55;41748;VIERSEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.2619839;6.4048838
10102187;Real,- 86211;VELBERTER STR. 38-44;42579;HEILIGENHAUS;SB WARENHAUS;LEH;Outlet;51.3288629;6.9937549
10105610;Real,- 86499;ELBERFELDER STR. 8;42285;WUPPERTAL;SB WARENHAUS;LEH;Outlet;51.25701;7.16611
10105776;Real,- 86420;ZUR FLIETHE 8;42489;WUELFRATH;SB WARENHAUS;LEH;Outlet;51.2786156;7.0207217
10106374;Ratio Einkaufszentrum;DANIEL-GOLDBACH-STR. 21;40880;RATINGEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.3041204;6.8239264
10106832;Hit 089-C;RUDOLFSTR. 43;41068;MOENCHENGLADBACH;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.1918027;6.4149672
10106879;Hit 059-C;BAHNHOFSTR. 122;41844;WEGBERG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.1513867;6.2822012
10118213;Hit 103-A;ROEMERSTR. 120;41462;NEUSS;SB WARENHAUS;LEH;Outlet;51.2126137;6.6833647
10137234;Inn Side Premium Hotels;AM SCHIMMERSFELD 9;40880;RATINGEN;SONSTIGE DIREKTKUNDEN IMPULS;Impuls;Outlet;51.3021076;6.8314875
10156436;Real,- 86265;NIEDIECKSTR 167;41334;NETTETAL;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.3181265;6.2769212
10099489;Vorteilcenter A.Limbach;AM STEINCHEN 1;53567;ASBACH;SB WARENHAUS;LEH;Outlet;50.661076;7.4234127
10099537;Hit 013-C;AUELSWEG 26;53797;LOHMAR;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.83537;7.2038501
10099569;Hit 019-A;BERCK-SUR-MER-STRASSE;53604;BAD HONNEF;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.6307695;7.2255145
10100164;Toom VM 062;AM WEIDENBACH 31;53229;BONN;SB WARENHAUS;LEH;Outlet;50.742933;7.1594722
10099209;Real,- 87379;GRUETTWEG 42-46;46459;REES;SB WARENHAUS;LEH;Outlet;51.7672786;6.3818054
10100298;Real,- 86471;RUDOLF-DIESEL-STR. 3;46485;WESEL;SB WARENHAUS;LEH;Outlet;51.66368;6.66611
10104419;C&C Schaper  80785;DINSLAKENER LANDSTR. 42;46483;WESEL;CASH & CARRY;Cash&Carry;Outlet;51.64972;6.6282199
10108141;Kaufland 1380-N2;NORDMANNSTR. 31;46446;EMMERICH;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.843629;6.2518957
10177542;Ihr Platz GmbH & Co.;ATTERSTR. 65;49090;OSNABRUECK;LEBENSMITTEL GH;LEH;Lager / GH;52.29791;8.0065
10099291;Real,- 87255;HANS-BOECKLER-STR. 60;30851;LANGENHAGEN;SB WARENHAUS;LEH;Outlet;52.4301274;9.7160384
10099503;Hit 039-A;WERNER-VON-SIEMENS-STR. 6;30890;BARSINGHAUSEN;SB WARENHAUS;LEH;Outlet;52.3044502;9.4690302
10099504;Hit 028-B;PLANETENRING 25-27;30823;GARBSEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.4184681;9.5963083
10099535;Hit 009-A;REX-BRAUNS-STR. 5-7;31139;HILDESHEIM;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.1263513;9.9413678
10099607;Real,- 82076;OPELSTR. 3-5;30916;ISERNHAGEN;SB WARENHAUS;LEH;Outlet;52.4235955;9.8338011
10099609;Real,- 82038;DAVENSTEDTER STR. 80;30453;HANNOVER;SB WARENHAUS;LEH;Outlet;52.3666115;9.6984839
10099615;Real,- 82021;KRAEHER WEG 1;31582;NIENBURG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.6422585;9.225362
10099618;Real,- 82205;HAVELSER STR. 10;30823;GARBSEN;SB WARENHAUS;LEH;Outlet;52.4247865;9.5974492
10100892;E Marktkauf Wunstorf;HAGENBURGER STR. 20;31515;WUNSTORF;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.4308421;9.4184926
10106299;Real,- 82755;ALFRED-BENZ-STR. 1;30966;HEMMINGEN;SB WARENHAUS;LEH;Outlet;52.3153718;9.7228767
10099217;Real,- 87041;HUMBOLDTSTR. 26;52525;HEINSBERG;SB WARENHAUS;LEH;Outlet;51.0695293;6.1101002
10100335;Toom VM 702;AM ROSENKRAENZCHEN 5;52477;ALSDORF;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.8885482;6.174627
10101516;Real,- 86303;AUERBACHER STR. 10;52249;ESCHWEILER;SB WARENHAUS;LEH;Outlet;50.8398517;6.3048355
10102292;Hit 117-C;DUERENER STR. 200;52249;ESCHWEILER;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.8185275;6.2860976
10099247;Real,- 87096;AN DER HOFFNUNG 125;40885;RATINGEN;SB WARENHAUS;LEH;Outlet;51.358655;6.8645076
10099332;Real,- 87515;RHEINDORFER STR. 48-56;40764;LANGENFELD;SB WARENHAUS;LEH;Outlet;51.0967111;6.9515358
10099553;Real,- 87195;REYERHUETTE 1;41065;MOENCHENGLADBACH;SB WARENHAUS;LEH;Outlet;51.1928339;6.4600362
10099955;Real,- 86648;KREFELDER STR. 131;41063;MOENCHENGLADBACH;SB WARENHAUS;LEH;Outlet;51.2080526;6.4608916
10105616;Real,- 86062;AM SANDBACH 30;40878;RATINGEN;SB WARENHAUS;LEH;Outlet;51.2971708;6.8311758
10099381;Coop eG;BENZSTR. 10;24148;KIEL;LEBENSMITTEL GH;LEH;Lager / GH;54.3195729;10.1969904
10100057;Real,- 86548;MERGENTHALER STR. 13-21;24223;SCHWENTINENTAL;SB WARENHAUS;LEH;Outlet;54.2879442;10.221363
10100132;Real,- 86555;SCHLESWIGER CHAUSSEE;24768;RENDSBURG;SB WARENHAUS;LEH;Outlet;54.3199205;9.6364505
10099265;Metro Cash & Carry  BKZ 0380;BARGKOPPELWEG 50;22145;HAMBURG;CASH & CARRY;Cash&Carry;Outlet;53.619827;10.1562133
10105750;Real,- 82910;WILLINGHUSENER WEG 1;22113;OSTSTEINBEK;SB WARENHAUS;LEH;Outlet;53.5467708;10.1533451
10099280;Real,- 87157;SCHIESS-STR. 31;40549;DUESSELDORF;SB WARENHAUS;LEH;Outlet;51.2374784;6.7195311
10099462;Peter Cames KG;MOSELSTR. 3;41464;NEUSS;GV FACHGROSSHANDEL;LEH;Lager / GH;51.1840198;6.6845044
10099530;Real,- 86730;BRESLAUER STR. 2;41460;NEUSS;SB WARENHAUS;LEH;Outlet;51.2019935;6.7186294
10101266;Hit 093-A;LUEBECKER STR. 1;41540;DORMAGEN;SB WARENHAUS;LEH;Outlet;51.0949219;6.8117521
10108367;Handelshof C & C GmbH & Co.KG;ROENNETERRING 12;41068;MOENCHENGLADBACH;CASH & CARRY;Cash&Carry;Outlet;51.1952;6.38618
10099212;Metro  Cash & Carry  BKZ 0144;OTTO-HAHN-STRASSE;50997;KOELN;CASH & CARRY;Cash&Carry;Outlet;50.858183;6.9738853
10099285;Real,- 87164;AM WILLERRING/THERESIENHOEHE;50354;HUERTH;SB WARENHAUS;LEH;Outlet;50.8787601;6.8724395
10099564;Hit 010-C;LESSINGSTR. 1-3;50321;BRUEHL;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.8209902;6.8943991
10100529;Real,- 86358;GUSTAV-HEINEMANN-STR. 2;50374;ERFTSTADT;SB WARENHAUS;LEH;Outlet;50.8020382;6.8132915
10190044;Toom VM 047;UHLSTR. 100;50321;BRUEHL;SB WARENHAUS;LEH;Outlet;50.82579;6.89959
10100092;Real,- 89026;HEDDINGHEIMER STR. 22;65795;HATTERSHEIM AM MAIN;SB WARENHAUS;LEH;Outlet;50.0718437;8.476169
10100101;Real,- 89033;AUSSERHALB 14 A;65428;RUESSELSHEIM;SB WARENHAUS;LEH;Outlet;49.9689827;8.3892893
10105737;Real,- 89377;AEPPELALLEE 69;65203;WIESBADEN;SB WARENHAUS;LEH;Outlet;50.0461837;8.216017
10105741;Real,- 89407;FLOERSHEIMER STR. 2;65479;RAUNHEIM;SB WARENHAUS;LEH;Outlet;50.0086695;8.4340488
10105631;Real,- 89322;EBERSTAEDTER STR. 200;64319;PFUNGSTADT;SB WARENHAUS;LEH;Outlet;49.813757;8.6190204
10105927;Toom VM 045;LEYDHECKERSTR. 16;64293;DARMSTADT;SB WARENHAUS;LEH;Outlet;49.8871273;8.6374188
10108497;Metro  Cash & Carry  BKZ 0298;IM ROEDLING 8;64331;WEITERSTADT;CASH & CARRY;Cash&Carry;Outlet;49.8946026;8.6018918
10114499;Fegro/Selgros GmbH;ZUSESTR. 2;64347;GRIESHEIM;CASH & CARRY;Cash&Carry;Outlet;49.8710816;8.5454717
10099222;Metro  Cash & Carry  BKZ 0571;AM RIEDERBRUCH 10;60386;FRANKFURT AM MAIN;CASH & CARRY;Cash&Carry;Outlet;50.122919;8.7313998
10099254;Metro  Cash & Carry  BKZ 0533;GUERICKESTR. 8;60488;FRANKFURT AM MAIN;CASH & CARRY;Cash&Carry;Outlet;50.1354078;8.6012748
10106015;Hit 072-B;MOERFELDER LANDSTR. 129;60598;FRANKFURT AM MAIN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.0951412;8.6824761
10100806;Toom VM 726;WUPPERTALER STRASSE;54470;BERNKASTEL-KUES;GROSSE VM 1500 - 4999 QM;LEH;Outlet;49.9168321;7.0645656
10100807;Toom VM 725;WILTINGER STR. 8-12;54439;SAARBURG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;49.6085285;6.5592017
10101255;Hit 095-C;BAHNHOFSSTR. 3;54550;DAUN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.1946136;6.834265
10105726;Real,- 89292;INDUSTRIEGEBIET A.D. A 602;54344;KENN;SB WARENHAUS;LEH;Outlet;49.8066081;6.724365
10139604;Real,- 80041;GOTTBILLSTR. 12-18;54294;TRIER;GROSSE VM 1500 - 4999 QM;LEH;Outlet;49.72907;6.59989
10099639;Hit 029-C;MARIENBURGER STR. 1;51145;KOELN;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.8813902;7.0777241
10099725;Hit 048-C;IM GRENGEL;51766;ENGELSKIRCHEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.9880084;7.4120125
10100165;Toom VM 072;VENLOER STR. 601-603;50827;KOELN;SB WARENHAUS;LEH;Outlet;50.956899;6.8995142
10101210;Hit 026-C;OLPER STR. 20;51491;OVERATH;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.94769;7.21564
10106795;Hit 015-B;KOELNER STR. 223;51645;GUMMERSBACH;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.0033208;7.5875524
10114416;Kaufland 1303-N3;VENLOER STRASSE;50259;PULHEIM;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.0062295;6.7843454
10099478;Fegro/Selgros 885787;AN DER ROSENHELLE 2;61138;NIEDERDORFELDEN;LEBENSMITTEL GH;LEH;Lager / GH;50.19251;8.7942
10100365;Toom VM 001;IM DAMMWALD 5;61381;FRIEDRICHSDORF;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.2511987;8.6360271
10106489;Toom VM 042;ROEDGERWEG;61231;BAD NAUHEIM;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.3630251;8.7570402
10099542;Rewe Deutscher Supermarkt KGaA;IM UNTEREN WALD;69168;WIESLOCH;LEBENSMITTEL GH;LEH;Lager / GH;49.27901;8.6587509
10099448;EHG Chiemgau mbH;TITTMONINGER STR. 61;83308;TROSTBERG;LEBENSMITTEL GH;LEH;Lager / GH;48.03506;12.56978
10099451;Real,- 83345;DONAUSTAUFER STR. 128;93059;REGENSBURG;SB WARENHAUS;LEH;Outlet;49.028068;12.121467
10105629;Real,- 83634;KUFSTEINER STR. 124;83026;ROSENHEIM;GROSSE VM 1500 - 4999 QM;LEH;Outlet;47.8385725;12.1202159
10107005;Rewe GV-Service GmbH;EICHFELDSTR. 17;83339;CHIEMING;GV FACHGROSSHANDEL;LEH;Lager / GH;47.90989;12.53374
10107927;Real,- 83185;ALTE LANGDORFER STR. 15;94227;ZWIESEL;GROSSE VM 1500 - 4999 QM;LEH;Outlet;49.0105314;13.2168562
10127338;Kaufland 3690-S:W5 / T:W2;RAFFINERIESTRASSE;93333;NEUSTADT A.D.DONAU;SB WARENHAUS;LEH;Outlet;48.7901146;11.76482
10100096;Real,- 89006;KARL-HEINZ-KIPP-STR. 23;55232;ALZEY;SB WARENHAUS;LEH;Outlet;49.7453601;8.1381432
10105743;Real,- 89446;NAHERING 3;55218;INGELHEIM;SB WARENHAUS;LEH;Outlet;49.9813443;8.0290643
10106136;Kaiser's Tengelmann AG;IM GEWERBEGEBIET /IINKS;55268;NIEDER-OLM;LEBENSMITTEL GH;LEH;Lager / GH;49.9048667;8.203454
10099464;Okle GmbH;HOCHWALDSTR. 1-7;78224;SINGEN;LEBENSMITTEL GH;LEH;Lager / GH;47.7547588;8.8639277
10105719;Real,- 89452;GEORG-FISCHER-STR. 15;78224;SINGEN;SB WARENHAUS;LEH;Outlet;47.7531367;8.846001
10159848;Anton Schlecker EZ-LSC / Lager 6;WACHAU 1;89584;EHINGEN;DISCOUNTER-GH;Discounter;Lager / GH;48.25345;9.74276
10099193;Coop eG;HEUWEG 7;89079;ULM;LEBENSMITTEL GH;LEH;Lager / GH;48.36448;9.94816
10099711;Metro  Cash & Carry  BKZ 0625;BANNWALDALLEE 42;76185;KARLSRUHE;CASH & CARRY;Cash&Carry;Outlet;48.9984179;8.3694847
10100035;Real,- 85899;OFFENBURGER STR. 11;77933;LAHR;GROSSE VM 1500 - 4999 QM;LEH;Outlet;48.3449657;7.8413252
10100112;Real,- 80078;INDUSTRIESTR. 22;76547;SINZHEIM;SB WARENHAUS;LEH;Outlet;48.7768207;8.1777285
10100228;Kaufland 2310-W3;RHEINSTR. 134;76532;BADEN-BADEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;48.7826934;8.2083951
10100407;Real,- 85615;STUTTGARTER STR. 10;76646;BRUCHSAL;SB WARENHAUS;LEH;Outlet;49.0955346;8.6409557
10099414;EHG Suedwest mbH;EDEKASTR. 1;68542;HEDDESHEIM;LEBENSMITTEL GH;LEH;Lager / GH;49.508556;8.628569
10099519;Lidl Speyer GmbH & Co. KG;FRANZ-KIRRMEIER-STR. 22;67346;SPEYER;DISCOUNTER-GH;Discounter;Lager / GH;49.33075;8.44897
10099634;Hit 024-A;BRUCHSTR. 7;67098;BAD DUERKHEIM;SB WARENHAUS;LEH;Outlet;49.4696539;8.2002605
10100097;Real,- 80016;AN DER FOHLENWEIDE 21;67112;MUTTERSTADT;SB WARENHAUS;LEH;Outlet;49.423134;8.3645685
10099446;EHG Suedbayern mbH;INGOLSTAEDTER STR. 120;85080;GAIMERSHEIM;LEBENSMITTEL GH;LEH;Lager / GH;48.7832049;11.3754442
10159556;Aldi GmbH & Co. KG;ROEMERSTR. 2;85290;GEISENFELD;DISCOUNTER-GH;Discounter;Lager / GH;48.74045;11.62802
10100378;Toom VM 010;KURT-SCHUMACHER-RING 4;63329;EGELSBACH;SB WARENHAUS;LEH;Outlet;49.961572;8.6731204
10106016;Hit 073-C;KOENIGSBERGER STR. 2;63179;OBERTSHAUSEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.0750258;8.8563541
10099422;Schlecker Discount;INDUSTRIESTRASSE;55232;ALZEY;DISCOUNTER-GH;Discounter;Lager / GH;49.74646;8.13617
10099389;EHG Nord mbH;OSTERBROOKSWEG 35-45;22869;SCHENEFELD;LEBENSMITTEL GH;LEH;Lager / GH;53.59629;9.83891
10099592;Rewe Deutscher Supermarkt KGaA;DIESELSTR. 21-27;85386;ECHING;LEBENSMITTEL GH;LEH;Lager / GH;48.3093476;11.6398665
10099293;Metro Cash & Carry  BKZ 0793;NONNENDAMMALLEE 128-138;13599;BERLIN;CASH & CARRY;Cash&Carry;Outlet;52.538743;13.2464202
10099483;Hit 023-C;KANTSTR. 7;10623;BERLIN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.5055567;13.3304151
10103433;Real,- 82656;AM MUEGGELPARK 10-12;15537;GOSEN-NEU ZITTAU;SB WARENHAUS;LEH;Outlet;52.3960369;13.7170732
10103450;Metro  Cash & Carry  BKZ 0991;GRUENAUER STR. 5;12529;SCHOENEFELD;CASH & CARRY;Cash&Carry;Outlet;52.3757785;13.563395
